"activity_name" "subject" "Frequency_BodyAcc_Mean_X" "Frequency_BodyAcc_Mean_Y" "Frequency_BodyAcc_Mean_Z" "Frequency_BodyAcc_StandardDeviation_X" "Frequency_BodyAcc_StandardDeviation_Y" "Frequency_BodyAcc_StandardDeviation_Z" "Frequency_BodyAccJerk_Mean_X" "Frequency_BodyAccJerk_Mean_Y" "Frequency_BodyAccJerk_Mean_Z" "Frequency_BodyAccJerk_StandardDeviation_X" "Frequency_BodyAccJerk_StandardDeviation_Y" "Frequency_BodyAccJerk_StandardDeviation_Z" "Frequency_BodyAccMag_Mean" "Frequency_BodyAccMag_StandardDeviation" "Frequency_BodyBodyAccJerkMag_Mean" "Frequency_BodyBodyAccJerkMag_StandardDeviation" "Frequency_BodyBodyGyroJerkMag_Mean" "Frequency_BodyBodyGyroJerkMag_StandardDeviation" "Frequency_BodyBodyGyroMag_Mean" "Frequency_BodyBodyGyroMag_StandardDeviation" "Frequency_BodyGyro_Mean_X" "Frequency_BodyGyro_Mean_Y" "Frequency_BodyGyro_Mean_Z" "Frequency_BodyGyro_StandardDeviation_X" "Frequency_BodyGyro_StandardDeviation_Y" "Frequency_BodyGyro_StandardDeviation_Z" "Time_BodyAcc_Mean_X" "Time_BodyAcc_Mean_Y" "Time_BodyAcc_Mean_Z" "Time_BodyAcc_StandardDeviation_X" "Time_BodyAcc_StandardDeviation_Y" "Time_BodyAcc_StandardDeviation_Z" "Time_BodyAccJerk_Mean_X" "Time_BodyAccJerk_Mean_Y" "Time_BodyAccJerk_Mean_Z" "Time_BodyAccJerk_StandardDeviation_X" "Time_BodyAccJerk_StandardDeviation_Y" "Time_BodyAccJerk_StandardDeviation_Z" "Time_BodyAccJerkMag_Mean" "Time_BodyAccJerkMag_StandardDeviation" "Time_BodyAccMag_Mean" "Time_BodyAccMag_StandardDeviation" "Time_BodyGyro_Mean_X" "Time_BodyGyro_Mean_Y" "Time_BodyGyro_Mean_Z" "Time_BodyGyro_StandardDeviation_X" "Time_BodyGyro_StandardDeviation_Y" "Time_BodyGyro_StandardDeviation_Z" "Time_BodyGyroJerk_Mean_X" "Time_BodyGyroJerk_Mean_Y" "Time_BodyGyroJerk_Mean_Z" "Time_BodyGyroJerk_StandardDeviation_X" "Time_BodyGyroJerk_StandardDeviation_Y" "Time_BodyGyroJerk_StandardDeviation_Z" "Time_BodyGyroJerkMag_Mean" "Time_BodyGyroJerkMag_StandardDeviation" "Time_BodyGyroMag_Mean" "Time_BodyGyroMag_StandardDeviation" "Time_GravityAcc_Mean_X" "Time_GravityAcc_Mean_Y" "Time_GravityAcc_Mean_Z" "Time_GravityAcc_StandardDeviation_X" "Time_GravityAcc_StandardDeviation_Y" "Time_GravityAcc_StandardDeviation_Z" "Time_GravityAccMag_Mean" "Time_GravityAccMag_StandardDeviation"
"WALKING_DOWNSTAIRS" 15 -0.157972071060606 -0.153057569122807 -0.0633945176944444 -0.0903942389960606 -0.0999989223964912 -0.0534152484444444 -0.0810757761515151 -0.14008800464386 -0.0621992742222222 -0.14888131369697 -0.0979206795298246 -0.143285976305556 -0.049903161969697 -0.0768804340526316 -0.112020456527778 -0.0958509993939394 -0.0871040331818182 -0.200010491110526 -0.156732463908772 -0.0725018593972222 -0.097992073469697 -0.12012522197193 -0.0488056098880556 -0.148001045742424 -0.131051300349123 -0.157449491 -0.201375116336111 -0.0992670687272727 -0.110085946642105 -0.100477181861111 -0.0901341292121212 -0.182674585457018 -0.0991831129452778 -0.153269125709091 -0.077483443177193 -0.0781519804222222 -0.131772100342424 -0.100983465910526 -0.120158694848485 -0.184396410929825 -0.171064527577778 -0.113830631987879 -0.160489099611111 -0.0347299699060606 -0.0416020394210526 -0.0118204828527778 -0.114963470318182 -0.157094892859649 -0.219812037880556 -0.0957609145151515 -0.0996430140263158 -0.0342496845277778 -0.0555153098181818 -0.149516510538596 -0.146819672064912 -0.106745334827778 -0.0785413949166667 -0.081438856 -0.0510629264138889 -0.0890023308181818 -0.130214693522807 -0.0345387449444444 -0.106909736575758 -0.140562142947368 -0.149438655138596 -0.157990363816944
"WALKING_DOWNSTAIRS" 16 -0.239558224577778 -0.156263443203056 -0.23354193525 -0.177922870724444 -0.245872524722222 -0.251036694083333 -0.2175191468 -0.191899569194444 -0.238191508848 -0.228008311377778 -0.169968662333333 -0.159898805766667 -0.22531592726 -0.293918134416667 -0.198306959181667 -0.225416996077778 -0.253747676546667 -0.264514727861111 -0.290821500277778 -0.233179585153333 -0.213217398066667 -0.190666885305556 -0.205895309833333 -0.268205090644444 -0.221400806594444 -0.16576888545 -0.240500505052333 -0.249076338511111 -0.214370836713889 -0.199525549192 -0.215422212031111 -0.190350314388889 -0.244744475893333 -0.191193055767333 -0.290784666694444 -0.227331657966667 -0.179468147531111 -0.227826630722222 -0.216849431888889 -0.193647883277778 -0.224859378468333 -0.235853925837556 -0.199056655416667 -0.182177241082222 -0.123404904669444 -0.211556674141333 -0.237652069155556 -0.219600349980556 -0.173812566783333 -0.132910723728889 -0.232159968980556 -0.182167190909167 -0.244728436422222 -0.289165932747222 -0.191532729469444 -0.202863173795 -0.216234043906667 -0.246111820132667 -0.243793110009333 -0.228887473333333 -0.178121082555556 -0.182609643293333 -0.233308085264444 -0.195758920638889 -0.226427495208333 -0.209572124508333
"WALKING_DOWNSTAIRS" 17 -0.240932555430952 -0.185735368770833 -0.159628511860417 -0.236080455642857 -0.256332282729167 -0.245542336315625 -0.218502791404762 -0.234725443897917 -0.242479223339583 -0.259615744909524 -0.2063480146875 -0.240297542971458 -0.291001393180952 -0.245756982979167 -0.2909232966875 -0.248923170889048 -0.222953316359524 -0.29318392951875 -0.152702365747917 -0.217892592416667 -0.233362364721429 -0.227690108575 -0.19274468841875 -0.168971472285714 -0.240644842891667 -0.249260500958333 -0.285222373583333 -0.289620388508095 -0.177580587729167 -0.272858097354167 -0.264370728828571 -0.23399691276875 -0.2508393071875 -0.290050388970714 -0.227191270047917 -0.21885767808125 -0.237316929304762 -0.251901869018542 -0.190504747245238 -0.245658262364583 -0.2686288838125 -0.291941203934048 -0.20755936675 -0.207180444121429 -0.2287057573125 -0.22248768104375 -0.206827475497619 -0.28703425883125 -0.246713123081875 -0.203340678945238 -0.195364020270833 -0.224307385247917 -0.223304258411905 -0.231746468436875 -0.216315570791667 -0.232062819908333 -0.222033706875 -0.234875421857143 -0.2013450007125 -0.243370723642857 -0.27228268245625 -0.175734520323333 -0.289753120785714 -0.253799835852083 -0.181036477758333 -0.221096778247917
"WALKING_DOWNSTAIRS" 18 -0.315825416871795 -0.415028923349206 -0.463105438285714 -0.331064063694872 -0.430061971030159 -0.386094201060317 -0.347085513076923 -0.36965855831746 -0.390198674644444 -0.339807789512821 -0.331455509769683 -0.387107199603175 -0.367872481589744 -0.36889364847619 -0.392897658733333 -0.397839040923077 -0.391492396512821 -0.315472487169841 -0.379233486915873 -0.325987099709524 -0.346970655897436 -0.367998952152381 -0.406059381904762 -0.435112232307692 -0.42464452215873 -0.391740488619048 -0.384773785714286 -0.39018445951282 -0.336997044514286 -0.360082928996825 -0.383926996461538 -0.369572405738095 -0.371415423133333 -0.348644982494872 -0.404465177936508 -0.341292779603175 -0.353841499512821 -0.366859193444444 -0.371554938870256 -0.317541658920635 -0.373397795647619 -0.422858487948718 -0.368160110319048 -0.444230311051282 -0.429317701365079 -0.407656569492063 -0.337105000974359 -0.434344180333333 -0.365307730104762 -0.380082918485897 -0.379757349904762 -0.395702781857143 -0.364712128923077 -0.340410106801587 -0.380189702269841 -0.433275426952381 -0.381222674984127 -0.404866388128205 -0.369827735126984 -0.358555995284615 -0.392329996687302 -0.403069148842857 -0.335916462280256 -0.375028572015873 -0.281498281022222 -0.386256030765079
"WALKING_DOWNSTAIRS" 19 0.141674523942593 0.200217859871795 0.09098804991375 0.0933220263726296 0.167931708848692 0.188506187083333 0.123653128985185 0.152453274692308 0.0220646442916667 0.124187640166667 0.256301053512821 0.267217536541667 0.157049460851852 0.236088756974359 0.0319140252083333 0.140384992944444 0.176077084030185 0.192435532564103 0.154022578541026 0.0732750451666667 0.167098891 0.158336878128205 0.0197891580416667 0.170795213518519 0.195068782307692 0.167561497875 0.0382654495833333 -0.00404086306666667 0.12574101125641 0.0738795878333333 0.130700296885185 0.16242395074359 0.129194887458333 0.206618539351852 0.278775833820513 0.200669964291667 0.227284843759259 0.295368311607692 0.190127071537037 0.235405771576923 0.0745733282541667 0.129347172418519 0.2062615715 0.12257168207963 0.206578530462821 0.253757811041667 0.152404222148148 0.244430067692308 0.20389971925 0.133931472574074 0.210196545435897 0.180771632666667 0.130456571407407 0.112636322720513 0.178628936025641 0.155520746916667 0.108416412958333 0.117800032960185 0.117638096304167 0.0707859118111111 0.168319822761538 0.140906547958333 0.0933919331296296 0.160307879717949 0.163548509141026 0.217527938333333
"WALKING_DOWNSTAIRS" 20 -0.102874065360417 -0.0395970716904762 -0.0463279445422222 -0.0597615298083333 -0.0686967345 -0.0785452855377778 -0.0812785324458333 -0.0649550323190476 -0.00782947697111111 -0.0382877753916667 -0.0728968711666667 -0.10116541216 -0.0381626818125 -0.0133053877547619 -0.0189628595511111 -0.043767772841875 -0.0475506974583333 -0.0302022176504762 -0.0538934839007143 -0.0456692615133333 -0.0181376028541667 -0.0964719393880952 -0.120023249893333 -0.0230136153291667 -0.100777776535714 -0.0292876010888889 -0.0108464745377778 -0.0233529784583333 -0.0485903623190476 0.0159818800291111 0.0355095022325 0.0210233796190476 -0.0249863989555556 -0.0174403350625 -0.0673588731952381 -0.0333308306666667 -0.0300821937958333 -0.0559034176428571 0.010661944625 -0.0171667887380952 -0.0734388068666667 0.01311557325 -0.0981874223228667 -0.0439284714791667 -0.137137911166667 -0.102492846728889 -0.06796828890625 -0.0246998802142857 -0.08318607312 -0.0302425509375 -0.0367912112428571 -0.0789311104955556 -0.0411935594375 -0.00835441457142857 -0.0544007751904762 -0.02479826832 -0.0867695854666667 -0.0183321686666667 -0.0664917674133333 -0.0486030537145833 -0.100132381 -0.0251658886888889 0.023788512875 -0.0427640572619048 -0.069038282547619 -0.0424480399511111
"WALKING_DOWNSTAIRS" 21 -0.079792081462963 -0.129607764571429 -0.174651969384615 -0.19361381955 -0.12557427512381 -0.17245647094359 -0.0978240513592593 -0.104603056 -0.14483265125641 -0.153165450918519 -0.134820091354762 -0.180864800448718 -0.0981605029148148 -0.114366512619048 -0.171807367997436 -0.156640261722222 -0.0309519650685185 -0.1051102988 -0.174216850388095 -0.151366649333333 -0.0748503051055556 -0.0907387034357143 -0.108710537323077 -0.145673054518519 -0.16806316052619 -0.184929512384615 -0.0926148981512821 -0.165033840722222 -0.162217339619048 -0.159118168066667 -0.146912002051852 -0.124788705542857 -0.0956381777435897 -0.203845056231481 -0.183392016525238 -0.126890011735897 -0.147752758738889 -0.130111856130952 -0.180724656381481 -0.14756677457619 -0.0735629009079487 -0.156204407501852 -0.0833450496666667 -0.188533906648148 -0.214961612790476 -0.108367272923077 -0.104656962790741 -0.103826388138095 -0.105639770307692 -0.159050627759259 -0.150858427738095 -0.117567676875385 -0.126288765040741 -0.120317811671905 -0.125248113369048 -0.190044868951282 -0.150468553753846 -0.118084942127778 -0.104015970864103 -0.186932199759259 -0.221984346702381 -0.108343006482051 -0.165105182133333 -0.107336946547619 -0.1873859261 -0.197318472051282
"WALKING_DOWNSTAIRS" 22 -0.115159080997436 -0.138076017908889 -0.205397348916667 -0.166884260179487 -0.181307900733333 -0.0976725843 -0.152789111794872 -0.0863188689111111 -0.166747867041667 -0.180628265035897 -0.136500101995556 -0.120945825916667 -0.201383841564103 -0.164865748 -0.213114638570833 -0.120056455010256 -0.185507320820513 -0.121691250244444 -0.113422430651111 -0.211680624125 -0.163059054655385 -0.143905691537778 -0.134337585666667 -0.172503214410256 -0.206379437391111 -0.103279785625 -0.134332616966667 -0.119178547535897 -0.224152838568889 -0.191549599729167 -0.0841484691717949 -0.101434981671111 -0.131011037666667 -0.107306508730769 -0.136365025937778 -0.151399294604167 -0.169712162205128 -0.138569368977778 -0.177502230280769 -0.150591862728889 -0.217916836505 -0.0823361853333333 -0.1695034487125 -0.122460082553846 -0.163871559044444 -0.135257363916667 -0.0804812872153846 -0.170193008533333 -0.186028375125 -0.134800109779487 -0.0909482296466667 -0.215124459541667 -0.17462827201282 -0.116464219155556 -0.234211228317778 -0.100998712916667 -0.22574906028 -0.127415078871795 -0.125602915833333 -0.141428037049513 -0.136305030622222 -0.142981507616667 -0.143277012417949 -0.154989675806667 -0.129104735822222 -0.061501244
"WALKING_DOWNSTAIRS" 23 -0.016709774325 -0.0316036971155556 0.0128081004 0.040872095175 -0.0198046570222222 0.0508428364 0.0210058003555556 -0.0598534879777778 0.0448857952355556 0.0187366923666667 0.03438547876 0.0421460056326667 -0.0764966549444445 -0.0431935008422222 -0.0494073737333333 -0.0443953619013889 -0.0137649778847222 -0.00920910281577778 -0.0250812347533333 -0.0679394809866667 -0.00716840702222222 -0.0253761697444444 -0.000501445893333333 0.00413900390416667 -0.0152389221333333 -0.0898974186644445 -0.0538729715577778 -0.0435601669055556 -0.02255018576 0.00700496176888889 -0.0320132877902778 0.0105075427422222 0.0868612249777778 0.0784589774180555 0.0311966358666667 -0.0163720695733333 -0.0345811416509722 -0.0175315864733333 -0.0117867993333333 -0.0546616446444444 0.0172301730977778 -0.0161488198111111 0.0033342136 -0.000569374400555558 -0.0160039307311111 -0.00835967534666667 0.0230767958888889 0.0141742115333333 0.0391913155555556 -0.0466306690333333 0.00763370591111111 -0.0152182264711111 -0.0598608916805556 -0.0979477522911111 -0.104046884811111 -0.0209514937822222 -0.00924195813111111 0.0621659385652778 0.111565603731111 0.0923740249541667 0.00359656265333333 0.0507975888284444 0.0240195067305556 -0.0440277502555556 0.0184259544222222 -0.0399751551555556
"WALKING_DOWNSTAIRS" 24 -0.236409278577778 -0.236471532561333 -0.208928429792063 -0.163766222481481 -0.2130190192 -0.224753688363492 -0.309383506666667 -0.219019203322667 -0.269427378092064 -0.267858996259259 -0.249479092573333 -0.296940388861905 -0.191200684525926 -0.259152001932 -0.220333270511587 -0.203474289222222 -0.273899017407407 -0.2563598672228 -0.196870743358667 -0.24841438547619 -0.290349205003704 -0.233101616821333 -0.271907073 -0.224207109555556 -0.263238835878667 -0.235178617619048 -0.249540957925397 -0.226724375703704 -0.234969050472 -0.258784061373016 -0.296311549333333 -0.263267482384 -0.228432949803175 -0.276723363666667 -0.226222924213333 -0.207455836187619 -0.293976264151852 -0.294557578064 -0.20263223262963 -0.266247880464 -0.251861128336508 -0.200862523555556 -0.166710150665079 -0.215999576011111 -0.23083244232 -0.199590579780952 -0.242716949 -0.285342749634667 -0.227926848069841 -0.2235425515 -0.287379258945333 -0.210294852138095 -0.190425483111111 -0.248331507970933 -0.240793024533333 -0.214794661825397 -0.193062923984127 -0.131223555577778 -0.243127317500794 -0.213156298259259 -0.247753290933333 -0.252126484040476 -0.290620321740741 -0.273352245053333 -0.291829098090667 -0.248787290322222
"WALKING_DOWNSTAIRS" 25 -0.358106059793333 -0.353980321333333 -0.322504462407407 -0.390671058616667 -0.306421691066667 -0.366424373351852 -0.358335706935 -0.3209058830735 -0.338962116805556 -0.388766915838333 -0.34791820493 -0.362363676962963 -0.375960365803333 -0.340798139561667 -0.302492808346296 -0.332090029591667 -0.320962553983333 -0.363743077033333 -0.3291463797 -0.3114077483 -0.358110275283333 -0.3403085564 -0.350407104444444 -0.368315474065 -0.361008375401333 -0.349317587436482 -0.334303679401852 -0.280429515953333 -0.360538587096667 -0.327211487524074 -0.361752556621667 -0.380315954203333 -0.346540725496296 -0.327922836819667 -0.329692472216667 -0.366619820607407 -0.286752740583333 -0.268529321983333 -0.29456214009 -0.329531732933333 -0.383467745833333 -0.360172576066667 -0.29914811412963 -0.3009772377015 -0.361314344783333 -0.362580062766667 -0.372164349383333 -0.359814122608333 -0.314320206074074 -0.372520061171667 -0.314919262988333 -0.377159197055556 -0.418691262583333 -0.393539389083333 -0.311587769414333 -0.365803312655185 -0.344368296840741 -0.365291040666667 -0.335230482537037 -0.351947914433333 -0.360571920383333 -0.415545215962963 -0.3571040124 -0.329352966683333 -0.31857028265 -0.376734762722222
"WALKING_DOWNSTAIRS" 26 -0.166786608537083 -0.198734131466667 -0.146727894820513 -0.164164653489583 -0.119294733322222 -0.151423536025641 -0.165696811291667 -0.211661971795238 -0.165723723897436 -0.203066111854167 -0.150897090815873 -0.0979369887769231 -0.211367202604167 -0.150410151270635 -0.16880805805641 -0.21728686018125 -0.196551940022917 -0.166588828777778 -0.189794858792079 -0.187806592153846 -0.178481039895833 -0.182615213393651 -0.211678607174359 -0.1773259752675 -0.137892499238095 -0.153436403641026 -0.121014960251282 -0.209732569702083 -0.165424171880952 -0.103030471425641 -0.177174261383333 -0.208251335553968 -0.218858400415385 -0.1927912034375 -0.16482488788254 -0.209960066884615 -0.175368062835417 -0.20680725855873 -0.200243469175 -0.233242214803175 -0.179965491230769 -0.225042874910417 -0.227471194410256 -0.202721297752083 -0.142748609312698 -0.174900502255128 -0.209378004604167 -0.173501956388889 -0.161552253615385 -0.247129128395833 -0.167801792371429 -0.163848397948718 -0.191351652375 -0.202449490571429 -0.122032975412698 -0.133068952 -0.179326296948718 -0.120519329335417 -0.188681916469231 -0.1526748255 -0.133627480093651 -0.108434720210256 -0.190766494108333 -0.140401319690476 -0.163600777864905 -0.226945283017949
"WALKING_DOWNSTAIRS" 27 -0.148056459735417 -0.14146451668 -0.212086835771795 -0.162079014197917 -0.187276753573333 -0.151884580697436 -0.135952735647917 -0.17787755868 -0.0730161619897436 -0.110203071552083 -0.186472370844444 -0.169672029387179 -0.16320469776875 -0.130788538677778 -0.164879797053846 -0.158493997370833 -0.226121463654167 -0.186817419864444 -0.248999718111111 -0.221450757646154 -0.122455510689583 -0.188516067273333 -0.135769257230769 -0.1836294083125 -0.135129348622222 -0.1335906504 -0.160436433 -0.26736265538125 -0.236957319002222 -0.212986791225641 -0.2597382698625 -0.234970812695556 -0.19595808234359 -0.151558592660417 -0.208541282593333 -0.165348011389744 -0.172319306916667 -0.198378476555556 -0.183027463620833 -0.1840509235 -0.126895151211026 -0.137756014935417 -0.2066409163 -0.171935423439583 -0.189519784508889 -0.218618567492308 -0.124757311502083 -0.110059787462222 -0.200852596771795 -0.2690632808125 -0.188616518857778 -0.150816013541026 -0.213759664164583 -0.212916834415556 -0.154965699335556 -0.158547097810256 -0.131131569451282 -0.232880714516667 -0.202244830384615 -0.154614516 -0.216342286355556 -0.181429985864103 -0.234269551220833 -0.258885236622222 -0.188148636333333 -0.165658946664103
"WALKING_DOWNSTAIRS" 28 -0.1363865546875 -0.157738590984444 -0.136787929355556 -0.129485567533333 -0.124521976537778 -0.125304810311111 -0.116871097110417 -0.209611753684444 -0.126582838062222 -0.178206500591667 -0.137832434137778 -0.104817115773333 -0.133666835793521 -0.1481235022 -0.150226656733333 -0.162404001854167 -0.0784348188020833 -0.158768083822222 -0.125915708831111 -0.0686224315288889 -0.171459997445833 -0.19871822878 -0.208358885666667 -0.0857814901270833 -0.125504037426667 -0.113651010133333 -0.152016177902222 -0.171016937291667 -0.127138493271111 -0.138033940022222 -0.125618795214583 -0.170688513 -0.0689147771488889 -0.137268643089583 -0.137194206111111 -0.0585757057288889 -0.0772929500395833 -0.116858415128444 -0.170412232416667 -0.185172125046667 -0.228153169711111 -0.21492086708125 -0.0838755382222222 -0.124073068495833 -0.139078505844444 -0.112599239866667 -0.11763538796875 -0.22341345048 -0.102700473004444 -0.1386195724125 -0.11144141 -0.1416383899 -0.163344063922917 -0.222251885647333 -0.125079561906667 -0.165855467246667 -0.203724400542222 -0.185076608633333 -0.0760939209555555 -0.135142021541667 -0.0730998463893333 -0.0432342749555556 -0.136214727304167 -0.152005889555556 -0.177906763962222 -0.151502664777778
"WALKING_DOWNSTAIRS" 29 -0.264933054428571 -0.212431695309524 -0.135202030848333 -0.0943881955578571 -0.134962797461905 -0.186743427126667 -0.229856224380952 -0.204519518619048 -0.18490109053 -0.187454075033333 -0.253034308642857 -0.187276303646667 -0.140652331807143 -0.199506664661905 -0.17271528128 -0.0524746055357143 -0.0905322050309524 -0.0971773072816667 -0.143371458283333 -0.179437399518333 -0.184703966595238 -0.220032769652381 -0.212724054333333 -0.104587490820238 -0.190742959016667 -0.177074690006667 -0.196034984983333 -0.191396956415238 -0.160134597407143 -0.153828059581667 -0.166697771190476 -0.246816919333333 -0.198881213693333 -0.217354049904762 -0.186596939214286 -0.246125372733333 -0.249157123233333 -0.225132625666667 -0.192986393714286 -0.275412072666667 -0.200563516676667 -0.0884702343459524 -0.196604545103333 -0.222581071369048 -0.198770555547619 -0.18916607845 -0.219785522814286 -0.210377606809524 -0.162507723083333 -0.153535481902381 -0.107307784047619 -0.16026800458325 -0.0922701984047619 -0.19047373797619 -0.17249409352381 -0.209021495966667 -0.19152030845 -0.1630125616 -0.141033895081667 -0.132164922554762 -0.128643435404762 -0.16737753176 -0.144234441 -0.149589680385238 -0.147244818611905 -0.245700718781667
"WALKING_DOWNSTAIRS" 30 -0.226331827054386 -0.252321057807018 -0.192593781920833 -0.186184054270175 -0.27422762187193 -0.199099354561111 -0.234478431285965 -0.190052810736842 -0.2363260999375 -0.186978297964912 -0.253422258596491 -0.180504003230556 -0.251842282667368 -0.197034899917544 -0.208481434853886 -0.185074277163158 -0.315339538725263 -0.161286017450877 -0.279093535245614 -0.20642725021625 -0.178603157988947 -0.165532757835088 -0.169796092111111 -0.231247819796491 -0.203928487594737 -0.2062252281575 -0.245296826322222 -0.236444057059649 -0.241183337759649 -0.221707732407778 -0.190670819498246 -0.232456221819298 -0.206475732693056 -0.174580965701754 -0.275896773007018 -0.258753343927778 -0.24150098885614 -0.226165042824561 -0.170207146666667 -0.198326297052632 -0.210505991731944 -0.217250957331579 -0.254844408972222 -0.210999340757719 -0.155758503377193 -0.213387100708333 -0.227375346780877 -0.155453714382456 -0.189057198943056 -0.222526759650877 -0.25710587155614 -0.222116096195139 -0.212526474708772 -0.145720836001754 -0.304306159135088 -0.230639884917083 -0.193708328597222 -0.200842614173684 -0.222594502495833 -0.227005043919298 -0.317929123698246 -0.270675840077778 -0.207456230414035 -0.103300222564912 -0.324990384074035 -0.1830211364625
"WALKING_UPSTAIRS" 1 -0.34208990932963 -0.360502070830926 -0.286427438098039 -0.328959305981481 -0.257570539148148 -0.341583759529412 -0.341912387 -0.358038965740741 -0.294206201178431 -0.332400277481481 -0.364463472592593 -0.398913297496078 -0.362794639740741 -0.34107700992963 -0.317547838294118 -0.298830488720741 -0.216259851659259 -0.283203360585185 -0.326600672437037 -0.361819327431373 -0.23991774937037 -0.346857646759259 -0.296586611941176 -0.334049114648148 -0.283267718716667 -0.412579726490196 -0.208469974562745 -0.224929641555556 -0.206125687735185 -0.349177737745098 -0.281977609262963 -0.303509368333333 -0.302653830494118 -0.350375757916667 -0.331840280611111 -0.406890298947059 -0.316288345983333 -0.31289579637037 -0.356318492537037 -0.334655759351852 -0.304465438664706 -0.346277717011111 -0.182389063156863 -0.329312929907407 -0.326778178188889 -0.344950307745098 -0.357897476772222 -0.410158661481482 -0.319673901921569 -0.349808595574074 -0.267622418475926 -0.289146122370588 -0.247334576722222 -0.316843473748148 -0.324163153994444 -0.326813709398039 -0.246988851998039 -0.336038352203704 -0.326290606731373 -0.284767488301852 -0.236928973498148 -0.31441216014902 -0.257683157018519 -0.382492646666667 -0.2927954764 -0.379757622321373
"WALKING_UPSTAIRS" 2 -0.306923712453704 -0.28617725407451 -0.308342440692308 -0.298262875018519 -0.244011435088235 -0.249569808202564 -0.239191477981481 -0.308332155221569 -0.266116704287179 -0.284404417614815 -0.264792793290196 -0.235362826035897 -0.258287201777778 -0.213402560901961 -0.190689090410256 -0.330153642925926 -0.216595097622222 -0.309103968529412 -0.241977296896078 -0.294077848358974 -0.241046772598148 -0.322498322192157 -0.200894660769231 -0.255250924307407 -0.311944883754902 -0.19518197625641 -0.35241945474359 -0.318195858185185 -0.34387586554902 -0.337149045112821 -0.297359176407407 -0.338251684470588 -0.250978976358974 -0.271792226925926 -0.230260946686275 -0.294974642484615 -0.196695455685185 -0.271628436082353 -0.272129686705556 -0.258197585803922 -0.277520687794872 -0.308368923296296 -0.204807363334615 -0.274787316394074 -0.231018759723529 -0.197747242794872 -0.23928710827963 -0.243077988690196 -0.243961815315385 -0.25230269607037 -0.188989278111765 -0.241053112769231 -0.263141669731482 -0.276138965809804 -0.257217757576471 -0.271895563774872 -0.270269491333333 -0.365651979018519 -0.329615451615641 -0.343224204481481 -0.349732083843137 -0.329395569338462 -0.289854808581481 -0.247148973619608 -0.220728870705882 -0.197576050684615
"WALKING_UPSTAIRS" 3 -0.40243494747619 -0.398071254380952 -0.387238898090278 -0.390921520285714 -0.335615398354444 -0.329897142833333 -0.305565124283333 -0.323706359507937 -0.351702952913889 -0.349006216261905 -0.351177039333333 -0.322160511938889 -0.40677743582619 -0.339558382769841 -0.455641495754167 -0.356940950357143 -0.341684814885714 -0.400863214375238 -0.395751015601587 -0.389310180791667 -0.372880385809524 -0.375974552460317 -0.366583140013889 -0.342453298654762 -0.409108583555556 -0.35136207075 -0.357025827488889 -0.333260947047619 -0.409517708293651 -0.346701210518056 -0.417596044847619 -0.322406822642857 -0.373306663472222 -0.34055554177381 -0.373970900361905 -0.327841312861111 -0.357752090619048 -0.368706793046032 -0.329287298019048 -0.415491314111111 -0.328672391190278 -0.339662294283333 -0.351813714829167 -0.355017194790238 -0.384020192555556 -0.255220902875 -0.353813276166667 -0.345236392904762 -0.319840872215278 -0.394294983619048 -0.381328540133333 -0.320080358988889 -0.359822276592857 -0.360985312793651 -0.377737009345714 -0.284099731141667 -0.325939856288889 -0.371002394571429 -0.364671551052778 -0.470497481071429 -0.352584670301587 -0.341358017444444 -0.393126693571429 -0.364623176174603 -0.365443867047619 -0.281936592324583
"WALKING_UPSTAIRS" 4 -0.361559857524561 -0.310054729415556 -0.34258168542963 -0.349419042235088 -0.379400650088889 -0.361012520888889 -0.300168926052632 -0.336220796177778 -0.392838374833333 -0.315453849912281 -0.295502804222222 -0.255496599851852 -0.41519821677193 -0.3751564478 -0.319367478611111 -0.353855105859649 -0.286480227035088 -0.388592237166667 -0.3578222932 -0.280809348516667 -0.35558204877193 -0.294473617577778 -0.367094120836667 -0.340724873784211 -0.306199852288889 -0.375313235298148 -0.296753312953704 -0.319312341350877 -0.353440618657778 -0.268190300111111 -0.355946265245614 -0.359629286066667 -0.408229232 -0.367976554122807 -0.420486672711111 -0.276569993177778 -0.339813372315789 -0.375751794133333 -0.344911568631579 -0.331330878688889 -0.328750705740741 -0.321368642205509 -0.404466306888889 -0.31239152784807 -0.265572939377778 -0.330695287333333 -0.368971540145614 -0.315736974368889 -0.367967748525926 -0.304354295722807 -0.374100672688889 -0.386777352524074 -0.356537565310526 -0.343561030972222 -0.324015104441333 -0.340062912407407 -0.373659472814815 -0.326610263929825 -0.369023228222222 -0.336683725298246 -0.339983833222222 -0.287505634909259 -0.397229002826316 -0.374971958511111 -0.345028842873333 -0.307127873037037
